Iter,Loss,ErrorLambda1,ErrorLambda2
2.580000000000000000e+02,8.661272295285016298e-05,9.978046482428908348e+01,2.285273989185817456e+01
2.590000000000000000e+02,2.623226901050657034e-04,9.969642711803317070e+01,2.285034802088403083e+01
2.600000000000000000e+02,8.460802200715988874e-05,9.975359449163079262e+01,2.285196454530386490e+01
2.610000000000000000e+02,8.389550930587574840e-05,9.976093794684857130e+01,2.285218398300791520e+01
2.620000000000000000e+02,8.247273217421025038e-05,9.978551561944186687e+01,2.285122577170023206e+01
2.630000000000000000e+02,8.418997458647936583e-05,9.985197533387690783e+01,2.285101364858631712e+01
2.640000000000000000e+02,8.112694922601804137e-05,9.981093649985268712e+01,2.285115994038901377e+01
2.650000000000000000e+02,8.006409916561096907e-05,9.984443542780354619e+01,2.284298954320823327e+01
2.660000000000000000e+02,7.657585229026153684e-05,9.983770811231806874e+01,2.284195818599920003e+01
2.670000000000000000e+02,7.412870763801038265e-05,9.986941098468378186e+01,2.283552134668041234e+01
2.680000000000000000e+02,7.043946970952674747e-05,9.987644475186243653e+01,2.283419009127584332e+01
2.690000000000000000e+02,6.664888496743515134e-05,9.989583813585340977e+01,2.282414715902050517e+01
2.700000000000000000e+02,6.940442108316347003e-05,9.990304792299866676e+01,2.280508533712872676e+01
2.710000000000000000e+02,6.404372834367677569e-05,9.989943432155996561e+01,2.281465282102529102e+01
2.720000000000000000e+02,6.093382398830726743e-05,9.986946837743744254e+01,2.280810626285447640e+01
2.730000000000000000e+02,5.897177470615133643e-05,9.984135006088763475e+01,2.280125249189799419e+01
2.740000000000000000e+02,5.810433867736719549e-05,9.982110479613766074e+01,2.280055760583516999e+01
2.750000000000000000e+02,5.839915684191510081e-05,9.981179441092535853e+01,2.279458890028502083e+01
2.760000000000000000e+02,5.776442776550538838e-05,9.981686613755300641e+01,2.279783657830495613e+01
2.770000000000000000e+02,5.761369902756996453e-05,9.982020742027089000e+01,2.279668818765376415e+01
2.780000000000000000e+02,5.754300946136936545e-05,9.982192860916256905e+01,2.279731724240537005e+01
2.790000000000000000e+02,5.745845191995613277e-05,9.982019332237541676e+01,2.279790240961617087e+01
2.800000000000000000e+02,5.728358155465684831e-05,9.981142784235998988e+01,2.279853146436778033e+01
2.810000000000000000e+02,5.690501711796969175e-05,9.979914661962538958e+01,2.279838517256507657e+01
2.820000000000000000e+02,5.610359221464022994e-05,9.977128969039767981e+01,2.279543739274067704e+01
2.830000000000000000e+02,5.509692346095107496e-05,9.976080094929784536e+01,2.279025134833497290e+01
2.840000000000000000e+02,5.400466034188866615e-05,9.976620660163462162e+01,2.278306842082241346e+01
2.850000000000000000e+02,5.312085704645141959e-05,9.980018595233559608e+01,2.277606835806323105e+01
2.860000000000000000e+02,5.394927211455069482e-05,9.981972186360508204e+01,2.276440158679792347e+01
2.870000000000000000e+02,5.284927101456560194e-05,9.980755193391814828e+01,2.277169423316250985e+01
2.880000000000000000e+02,5.255735595710575581e-05,9.981593177653849125e+01,2.277043612365929093e+01
