Iter,Loss,L2
1.500000000000000000e+02,8.426560677158390078e-02,4.411428253000608812e-01
1.510000000000000000e+02,8.378039716669734294e-02,4.405956899575060870e-01
1.520000000000000000e+02,8.330407734713274337e-02,4.399343414104384120e-01
1.530000000000000000e+02,8.283618139498502564e-02,4.392360884790982856e-01
1.540000000000000000e+02,8.237716879215417620e-02,4.385939802266903276e-01
1.550000000000000000e+02,8.192724741465884364e-02,4.380253715775836443e-01
1.560000000000000000e+02,8.148646467740558452e-02,4.374622652561596658e-01
1.570000000000000000e+02,8.105494148627287454e-02,4.368284941466968885e-01
1.580000000000000000e+02,8.063254363254244994e-02,4.361213841659153934e-01
1.590000000000000000e+02,8.021951432835200402e-02,4.354116472761086487e-01
1.600000000000000000e+02,7.981608310591953304e-02,4.347635355657126777e-01
1.610000000000000000e+02,7.942185893363987170e-02,4.341650356334740835e-01
1.620000000000000000e+02,7.903704591983405636e-02,4.335480896870916312e-01
1.630000000000000000e+02,7.866191702396196916e-02,4.328727009579432794e-01
1.640000000000000000e+02,7.829607903296054161e-02,4.321741478574535611e-01
1.650000000000000000e+02,7.793962843287274844e-02,4.315192417857006690e-01
1.660000000000000000e+02,7.759264765892162630e-02,4.309267236794374623e-01
1.670000000000000000e+02,7.725493228218524577e-02,4.303479211299796048e-01
1.680000000000000000e+02,7.692643609550600670e-02,4.297301396908815296e-01
1.690000000000000000e+02,7.660703898017259816e-02,4.290840531301765015e-01
1.700000000000000000e+02,7.629667180384756831e-02,4.284692627263946285e-01
1.710000000000000000e+02,7.599523094924723332e-02,4.279175948169900989e-01
1.720000000000000000e+02,7.570243197614688613e-02,4.273948914712096259e-01
1.730000000000000000e+02,7.541826429960957201e-02,4.268496629589573765e-01
1.740000000000000000e+02,7.514249807739824261e-02,4.262811443312095605e-01
1.750000000000000000e+02,7.487484574561387163e-02,4.257367499979865522e-01
1.760000000000000000e+02,7.461521807206206169e-02,4.252465508749042056e-01
1.770000000000000000e+02,7.436330683112277184e-02,4.247846987237401395e-01
1.780000000000000000e+02,7.411894243096017743e-02,4.243088769616560896e-01
1.790000000000000000e+02,7.388181279213468233e-02,4.238203353506287407e-01
1.800000000000000000e+02,7.365170996167361150e-02,4.233594238475413829e-01
1.810000000000000000e+02,7.342838496507703150e-02,4.229448762342730150e-01
1.820000000000000000e+02,7.321149800859746981e-02,4.225485620458905300e-01
1.830000000000000000e+02,7.300087764412839519e-02,4.221396014320811796e-01
1.840000000000000000e+02,7.279621794104536303e-02,4.217295401223398188e-01
1.850000000000000000e+02,7.259723462977178687e-02,4.213529933057918453e-01
1.860000000000000000e+02,7.240371299698333818e-02,4.210155650235368197e-01
1.870000000000000000e+02,7.221537597654772989e-02,4.206866659646504303e-01
1.880000000000000000e+02,7.203202238317661654e-02,4.203468972110338542e-01
1.890000000000000000e+02,7.185332455008128227e-02,4.200159777896433910e-01
1.900000000000000000e+02,7.167913930182699678e-02,4.197198566924240648e-01
1.910000000000000000e+02,7.150920963636063499e-02,4.194500398570397692e-01
1.920000000000000000e+02,7.134335459394790246e-02,4.191794844188660440e-01
1.930000000000000000e+02,7.118136702958724471e-02,4.189047089177024841e-01
1.940000000000000000e+02,7.102305796794367021e-02,4.186482243726907804e-01
1.950000000000000000e+02,7.086827473261572696e-02,4.184202888260964426e-01
1.960000000000000000e+02,7.071682329835445036e-02,4.182029313090190881e-01
1.970000000000000000e+02,7.056856169847455784e-02,4.179797497154161268e-01
1.980000000000000000e+02,7.042338416165569437e-02,4.177617901003719547e-01
1.990000000000000000e+02,7.028110816605040445e-02,4.175672376767990968e-01
2.000000000000000000e+02,7.014162567180490249e-02,4.173906806403003822e-01
2.010000000000000000e+02,7.000480474692614974e-02,4.172128107603722547e-01
2.020000000000000000e+02,6.987053165190534876e-02,4.170320929968581725e-01
2.030000000000000000e+02,6.973871502577094761e-02,4.168650754597050812e-01
2.040000000000000000e+02,6.960922604473490649e-02,4.167174690717004304e-01
2.050000000000000000e+02,6.948196600947491308e-02,4.165753833438933795e-01
2.060000000000000000e+02,6.935688245285254183e-02,4.164289066698244612e-01
2.070000000000000000e+02,6.923384110356312071e-02,4.162876134714541543e-01
2.080000000000000000e+02,6.911278763114020451e-02,4.161618331598256892e-01
2.090000000000000000e+02,6.899361545383854433e-02,4.160442478081903817e-01
2.100000000000000000e+02,6.887627775700558286e-02,4.159230100444683553e-01
2.110000000000000000e+02,6.876069352121255696e-02,4.158016536835362764e-01
2.120000000000000000e+02,6.864679594397482543e-02,4.156909716637167684e-01
2.130000000000000000e+02,6.853449650954204775e-02,4.155892554366588665e-01
