Iter,Loss,ErrorLambda1,ErrorLambda2
2.080000000000000000e+02,1.452741813659667969e+01,2.804589271545410156e+00,1.483404584755838016e+02
2.090000000000000000e+02,1.443997192382812500e+01,2.654451131820678711e+00,1.491688796959120111e+02
2.100000000000000000e+02,1.437294960021972656e+01,2.663201093673706055e+00,1.477084486295603369e+02
2.110000000000000000e+02,1.431368255615234375e+01,2.721458673477172852e+00,1.470831096897399561e+02
2.120000000000000000e+02,1.418297576904296875e+01,2.777326107025146484e+00,1.461097132929363056e+02
2.130000000000000000e+02,1.400799751281738281e+01,2.867269515991210938e+00,1.451484883741172780e+02
2.140000000000000000e+02,1.380586051940917969e+01,2.901738882064819336e+00,1.436585063636202619e+02
2.150000000000000000e+02,1.355429649353027344e+01,2.864533662796020508e+00,1.415399523644632040e+02
2.160000000000000000e+02,1.336291694641113281e+01,2.717727422714233398e+00,1.392444145423999657e+02
2.170000000000000000e+02,1.313531684875488281e+01,2.580332756042480469e+00,1.367804070803477146e+02
2.180000000000000000e+02,1.287873649597167969e+01,2.566760778427124023e+00,1.335891391795341292e+02
2.190000000000000000e+02,1.260969734191894531e+01,2.379399538040161133e+00,1.321581420238856595e+02
2.200000000000000000e+02,1.238678932189941406e+01,2.533036470413208008e+00,1.305696032259098160e+02
2.210000000000000000e+02,1.222091579437255859e+01,2.618342638015747070e+00,1.297691676274380939e+02
2.220000000000000000e+02,1.207929515838623047e+01,2.679055929183959961e+00,1.282656536251913337e+02
2.230000000000000000e+02,1.194386768341064453e+01,2.750056982040405273e+00,1.275975682206220938e+02
2.240000000000000000e+02,1.186089134216308594e+01,2.734708786010742188e+00,1.257231313526300909e+02
2.250000000000000000e+02,1.177787876129150391e+01,2.704727649688720703e+00,1.249316049249428033e+02
2.260000000000000000e+02,1.170216178894042969e+01,2.673166990280151367e+00,1.236519466391872157e+02
2.270000000000000000e+02,1.161910247802734375e+01,2.668905258178710938e+00,1.221574149536262155e+02
2.280000000000000000e+02,1.151943016052246094e+01,2.694243192672729492e+00,1.204064922546536565e+02
2.290000000000000000e+02,1.134798431396484375e+01,2.673494815826416016e+00,1.184837644625904858e+02
2.300000000000000000e+02,1.120903682708740234e+01,2.976924180984497070e+00,1.145207341566343331e+02
2.310000000000000000e+02,1.100873947143554688e+01,2.800846099853515625e+00,1.156183615522906223e+02
2.320000000000000000e+02,1.090629005432128906e+01,2.802342176437377930e+00,1.160003440783199409e+02
