Iter,Loss,L2
1.670000000000000000e+02,1.482434204101562500e+03,1.396066546440124512e+00
1.680000000000000000e+02,1.485498779296875000e+03,1.394263863563537598e+00
1.690000000000000000e+02,1.501750488281250000e+03,1.399482369422912598e+00
1.700000000000000000e+02,1.484719360351562500e+03,1.395048379898071289e+00
1.710000000000000000e+02,1.468484985351562500e+03,1.394950747489929199e+00
1.720000000000000000e+02,1.464086059570312500e+03,1.395336866378784180e+00
1.730000000000000000e+02,1.467118774414062500e+03,1.393786191940307617e+00
1.740000000000000000e+02,1.468771362304687500e+03,1.401231884956359863e+00
1.750000000000000000e+02,1.457071533203125000e+03,1.393949270248413086e+00
1.760000000000000000e+02,1.449149047851562500e+03,1.399285793304443359e+00
1.770000000000000000e+02,1.439526855468750000e+03,1.393271446228027344e+00
1.780000000000000000e+02,1.428590332031250000e+03,1.393827795982360840e+00
1.790000000000000000e+02,1.419839965820312500e+03,1.400129437446594238e+00
1.800000000000000000e+02,1.416791503906250000e+03,1.392664909362792969e+00
1.810000000000000000e+02,1.419168945312500000e+03,1.404816985130310059e+00
1.820000000000000000e+02,1.418626953125000000e+03,1.391126513481140137e+00
1.830000000000000000e+02,1.425964599609375000e+03,1.400752186775207520e+00
1.840000000000000000e+02,1.415873413085937500e+03,1.396636724472045898e+00
1.850000000000000000e+02,1.424248413085937500e+03,1.399221777915954590e+00
1.860000000000000000e+02,1.373458374023437500e+03,1.398775458335876465e+00
1.870000000000000000e+02,1.339520751953125000e+03,1.395956993103027344e+00
1.880000000000000000e+02,1.324389404296875000e+03,1.394776821136474609e+00
1.890000000000000000e+02,1.328153564453125000e+03,1.394147038459777832e+00
1.900000000000000000e+02,1.350079467773437500e+03,1.395570397377014160e+00
1.910000000000000000e+02,1.342450561523437500e+03,1.388892173767089844e+00
1.920000000000000000e+02,1.348952514648437500e+03,1.405769348144531250e+00
1.930000000000000000e+02,1.326100341796875000e+03,1.363511681556701660e+00
